2026-04-19 00:07:35 | INFO     | GATv2:126 | PPO调度环境初始化完成 (动作空间=2: 批准/拒绝)
2026-04-19 00:32:24 | INFO     | GATv2:126 | 标签分布: 批准=32, 拒绝=0
2026-04-19 00:32:24 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:32:24 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:32:24 | INFO     | GATv2:126 | 加载已完成预约 32 条作为训练数据 (批准=32, 拒绝=0)
2026-04-19 00:32:24 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=32, 模式=训练
2026-04-19 00:32:24 | INFO     | GATv2:126 | 标签分布: 批准=32, 拒绝=0
2026-04-19 00:32:24 | INFO     | GATv2:126 | Episode 5/10, Avg Reward: 112.00, Accuracy: 100.0%, Avg Loss: 819.3022, Steps/ep: ~11
2026-04-19 00:32:24 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:32:24 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:32:24 | INFO     | GATv2:126 | 加载已完成预约 32 条作为训练数据 (批准=32, 拒绝=0)
2026-04-19 00:32:24 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=32, 模式=训练
2026-04-19 00:32:24 | INFO     | GATv2:126 | 标签分布: 批准=32, 拒绝=0
2026-04-19 00:32:24 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:32:24 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:32:24 | INFO     | GATv2:126 | 加载已完成预约 32 条作为训练数据 (批准=32, 拒绝=0)
2026-04-19 00:32:24 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=32, 模式=训练
2026-04-19 00:32:24 | INFO     | GATv2:126 | 标签分布: 批准=32, 拒绝=0
2026-04-19 00:32:24 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:32:24 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:32:24 | INFO     | GATv2:126 | 加载已完成预约 32 条作为训练数据 (批准=32, 拒绝=0)
2026-04-19 00:32:24 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=32, 模式=训练
2026-04-19 00:32:24 | INFO     | GATv2:126 | 标签分布: 批准=32, 拒绝=0
2026-04-19 00:32:25 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:32:25 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:32:25 | INFO     | GATv2:126 | 加载已完成预约 32 条作为训练数据 (批准=32, 拒绝=0)
2026-04-19 00:32:25 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=32, 模式=训练
2026-04-19 00:32:25 | INFO     | GATv2:126 | 标签分布: 批准=32, 拒绝=0
2026-04-19 00:32:25 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=训练)
2026-04-19 00:32:25 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:32:25 | INFO     | GATv2:126 | 加载已完成预约 32 条作为训练数据 (批准=32, 拒绝=0)
2026-04-19 00:32:25 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=32, 模式=训练
2026-04-19 00:32:25 | INFO     | GATv2:126 | 标签分布: 批准=32, 拒绝=0
2026-04-19 00:32:25 | INFO     | GATv2:126 | Episode 10/10, Avg Reward: 79.00, Accuracy: 100.0%, Avg Loss: 412.4801, Steps/ep: ~4
2026-04-19 00:32:25 | INFO     | GATv2:126 | PPO模型已保存到: D:\file\4\labreserve\algorithm\models\ppo_model.pth
2026-04-19 00:32:25 | INFO     | GATv2:126 | 重置PPO调度环境... (mode=推理)
2026-04-19 00:32:25 | INFO     | GATv2:126 | 加载调度环境数据...
2026-04-19 00:32:25 | INFO     | GATv2:126 | 环境重置完成: 设备数=6, 请求数=0, 模式=推理
2026-04-19 00:32:25 | INFO     | GATv2:126 | 后台训练任务完成
2026-04-19 00:36:40 | INFO     | GATv2:126 | 开始批量调度: 5 个预约
2026-04-19 00:36:40 | INFO     | GATv2:126 | 开始调度预约: 47
2026-04-19 00:36:40 | INFO     | GATv2:126 | 动态加载预约: 47
2026-04-19 00:36:40 | INFO     | GATv2:126 | 成功动态加载预约 47，当前请求数: 1
2026-04-19 00:36:40 | INFO     | GATv2:126 | PPO推理: reserve_id=47, action=0(批准), prob=0.9996, value=39.1778
2026-04-19 00:36:40 | INFO     | GATv2:126 | 预约 47 调度完成: approved
2026-04-19 00:36:40 | INFO     | GATv2:126 | 开始调度预约: 46
2026-04-19 00:36:40 | INFO     | GATv2:126 | 动态加载预约: 46
2026-04-19 00:36:40 | INFO     | GATv2:126 | 成功动态加载预约 46，当前请求数: 2
2026-04-19 00:36:40 | INFO     | GATv2:126 | PPO推理: reserve_id=46, action=0(批准), prob=0.9996, value=39.1828
2026-04-19 00:36:40 | INFO     | GATv2:126 | 预约 46 调度完成: approved
2026-04-19 00:36:40 | INFO     | GATv2:126 | 开始调度预约: 44
2026-04-19 00:36:40 | INFO     | GATv2:126 | 动态加载预约: 44
2026-04-19 00:36:41 | INFO     | GATv2:126 | 成功动态加载预约 44，当前请求数: 3
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=44, action=0(批准), prob=0.9996, value=39.1877
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 44 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 45
2026-04-19 00:36:41 | INFO     | GATv2:126 | 动态加载预约: 45
2026-04-19 00:36:41 | INFO     | GATv2:126 | 成功动态加载预约 45，当前请求数: 4
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=45, action=0(批准), prob=0.9996, value=39.1924
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 45 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 43
2026-04-19 00:36:41 | INFO     | GATv2:126 | 动态加载预约: 43
2026-04-19 00:36:41 | INFO     | GATv2:126 | 成功动态加载预约 43，当前请求数: 5
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=43, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 43 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 批量调度完成: 5 个预约
2026-04-19 00:36:41 | ERROR    | GATv2:142 | 批量调度失败: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
Traceback (most recent call last):
  File "D:\file\4\labreserve\algorithm\src\api\routes\ppo.py", line 149, in dispatch_batch
    return DispatchResponse(
        code=200,
        message="success",
        data=results
    )
  File "D:\workspace\Python\Python 3.14.3\Lib\site-packages\pydantic\main.py", line 263, in __init__
    validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
pydantic_core._pydantic_core.ValidationError: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始批量调度: 5 个预约
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 47
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=47, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 47 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 46
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=46, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 46 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 44
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=44, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 44 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 45
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=45, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 45 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 43
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=43, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 43 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 批量调度完成: 5 个预约
2026-04-19 00:36:41 | ERROR    | GATv2:142 | 批量调度失败: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
Traceback (most recent call last):
  File "D:\file\4\labreserve\algorithm\src\api\routes\ppo.py", line 149, in dispatch_batch
    return DispatchResponse(
        code=200,
        message="success",
        data=results
    )
  File "D:\workspace\Python\Python 3.14.3\Lib\site-packages\pydantic\main.py", line 263, in __init__
    validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
pydantic_core._pydantic_core.ValidationError: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始批量调度: 5 个预约
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 47
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=47, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 47 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 46
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=46, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 46 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 44
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=44, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 44 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 45
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=45, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 45 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 43
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=43, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 43 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 批量调度完成: 5 个预约
2026-04-19 00:36:41 | ERROR    | GATv2:142 | 批量调度失败: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
Traceback (most recent call last):
  File "D:\file\4\labreserve\algorithm\src\api\routes\ppo.py", line 149, in dispatch_batch
    return DispatchResponse(
        code=200,
        message="success",
        data=results
    )
  File "D:\workspace\Python\Python 3.14.3\Lib\site-packages\pydantic\main.py", line 263, in __init__
    validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
pydantic_core._pydantic_core.ValidationError: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始批量调度: 5 个预约
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 47
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=47, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 47 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 46
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=46, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 46 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 44
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=44, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 44 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 45
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=45, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 45 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 43
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=43, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 43 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 批量调度完成: 5 个预约
2026-04-19 00:36:41 | ERROR    | GATv2:142 | 批量调度失败: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
Traceback (most recent call last):
  File "D:\file\4\labreserve\algorithm\src\api\routes\ppo.py", line 149, in dispatch_batch
    return DispatchResponse(
        code=200,
        message="success",
        data=results
    )
  File "D:\workspace\Python\Python 3.14.3\Lib\site-packages\pydantic\main.py", line 263, in __init__
    validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
pydantic_core._pydantic_core.ValidationError: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始批量调度: 5 个预约
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 47
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=47, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 47 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 46
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=46, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 46 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 44
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=44, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 44 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 45
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=45, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 45 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 开始调度预约: 43
2026-04-19 00:36:41 | INFO     | GATv2:126 | PPO推理: reserve_id=43, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:36:41 | INFO     | GATv2:126 | 预约 43 调度完成: approved
2026-04-19 00:36:41 | INFO     | GATv2:126 | 批量调度完成: 5 个预约
2026-04-19 00:36:41 | ERROR    | GATv2:142 | 批量调度失败: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
Traceback (most recent call last):
  File "D:\file\4\labreserve\algorithm\src\api\routes\ppo.py", line 149, in dispatch_batch
    return DispatchResponse(
        code=200,
        message="success",
        data=results
    )
  File "D:\workspace\Python\Python 3.14.3\Lib\site-packages\pydantic\main.py", line 263, in __init__
    validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
pydantic_core._pydantic_core.ValidationError: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始批量调度: 5 个预约
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 47
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=47, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 47 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 46
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=46, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 46 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 44
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=44, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 44 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 45
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=45, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 45 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 43
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=43, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 43 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 批量调度完成: 5 个预约
2026-04-19 00:37:06 | ERROR    | GATv2:142 | 批量调度失败: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
Traceback (most recent call last):
  File "D:\file\4\labreserve\algorithm\src\api\routes\ppo.py", line 149, in dispatch_batch
    return DispatchResponse(
        code=200,
        message="success",
        data=results
    )
  File "D:\workspace\Python\Python 3.14.3\Lib\site-packages\pydantic\main.py", line 263, in __init__
    validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
pydantic_core._pydantic_core.ValidationError: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始批量调度: 5 个预约
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 47
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=47, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 47 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 46
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=46, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 46 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 44
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=44, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 44 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 45
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=45, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 45 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 43
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=43, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 43 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 批量调度完成: 5 个预约
2026-04-19 00:37:06 | ERROR    | GATv2:142 | 批量调度失败: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
Traceback (most recent call last):
  File "D:\file\4\labreserve\algorithm\src\api\routes\ppo.py", line 149, in dispatch_batch
    return DispatchResponse(
        code=200,
        message="success",
        data=results
    )
  File "D:\workspace\Python\Python 3.14.3\Lib\site-packages\pydantic\main.py", line 263, in __init__
    validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
pydantic_core._pydantic_core.ValidationError: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始批量调度: 5 个预约
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 47
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=47, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 47 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 46
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=46, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 46 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 44
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=44, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 44 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 45
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=45, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 45 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 43
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=43, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 43 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 批量调度完成: 5 个预约
2026-04-19 00:37:06 | ERROR    | GATv2:142 | 批量调度失败: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
Traceback (most recent call last):
  File "D:\file\4\labreserve\algorithm\src\api\routes\ppo.py", line 149, in dispatch_batch
    return DispatchResponse(
        code=200,
        message="success",
        data=results
    )
  File "D:\workspace\Python\Python 3.14.3\Lib\site-packages\pydantic\main.py", line 263, in __init__
    validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
pydantic_core._pydantic_core.ValidationError: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始批量调度: 5 个预约
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 47
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=47, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 47 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 46
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=46, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 46 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 44
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=44, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 44 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 45
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=45, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 45 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 43
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=43, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 43 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 批量调度完成: 5 个预约
2026-04-19 00:37:06 | ERROR    | GATv2:142 | 批量调度失败: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
Traceback (most recent call last):
  File "D:\file\4\labreserve\algorithm\src\api\routes\ppo.py", line 149, in dispatch_batch
    return DispatchResponse(
        code=200,
        message="success",
        data=results
    )
  File "D:\workspace\Python\Python 3.14.3\Lib\site-packages\pydantic\main.py", line 263, in __init__
    validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
pydantic_core._pydantic_core.ValidationError: 1 validation error for DispatchResponse
data
  Input should be a valid dictionary [type=dict_type, input_value=[{'reserve_id': 47, 'requ..., 'status': 'approved'}], input_type=list]
    For further information visit https://errors.pydantic.dev/2.13/v/dict_type
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始批量调度: 5 个预约
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 47
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=47, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 47 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 46
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=46, action=0(批准), prob=0.9996, value=39.1970
2026-04-19 00:37:06 | INFO     | GATv2:126 | 预约 46 调度完成: approved
2026-04-19 00:37:06 | INFO     | GATv2:126 | 开始调度预约: 44
2026-04-19 00:37:06 | INFO     | GATv2:126 | PPO推理: reserve_id=44, action=0(批准), prob=0.9996, value=39.1970
